Id,SalePrice
1461,126429.9195032379
1462,161285.80295841274
1463,185343.58677858746
1464,191753.7078152795
1465,184840.2281308475
1466,180257.75461043438
1467,179823.36945517032
1468,163120.55766150687
1469,181204.54416098288
1470,123009.86866536853
1471,197493.42909380913
1472,101117.62822194376
1473,95309.40821322356
1474,157765.23327713
1475,132062.4651829975
1476,359359.41616647004
1477,250961.6150303887
1478,279278.4211957952
1479,270896.94425533805
1480,425627.5358995546
1481,313800.09763830877
1482,207342.41809895122
1483,176291.66238939314
1484,162732.11661305345
1485,173047.34617847754
1486,193825.43518148563
1487,316670.412092516
1488,232853.09477259056
1489,205040.80733298894
1490,216501.2178959745
1491,184377.2002505903
1492,87073.68177855981
1493,183451.029624352
1494,292331.4055256422
1495,298838.11203372263
1496,236845.44853741679
1497,180052.18734521142
1498,164080.51346150506
1499,165431.4866128754
1500,151771.31031795012
1501,173425.67124909573
1502,155851.8125781929
1503,284275.45185577543
1504,238537.94017329425
1505,209464.68153658198
1506,180630.32033831422
1507,239242.57855551605
1508,185765.62007402017
1509,156041.06370995645
1510,149736.62803254818
1511,140976.84638808004
1512,177577.5276541466
1513,150743.1063632912
1514,190468.1179013784
1515,222167.80821655304
1516,151714.27116754832
1517,151911.66848698672
1518,149236.91605342424
1519,218758.21620028146
1520,134220.154139492
1521,139550.6922079383
1522,172293.1067252193
1523,109285.7188135874
1524,121984.04599316246
1525,125843.78067717524
1526,124695.25958392199
1527,104404.75063706402
1528,131395.20994384305
1529,149702.88093170882
1530,181434.21546277055
1531,114729.90989684027
1532,104059.1076097582
1533,147813.38902365393
1534,114265.08630830812
1535,150202.84741613947
1536,105995.78960756297
1537,60991.4687430563
1538,182366.06848705723
1539,202971.2805439395
1540,110306.30343380828
1541,145362.59488707304
1542,139110.90987211914
1543,217807.69606507907
1544,87592.92982219456
1545,109053.28572425572
1546,119161.24324240793
1547,127479.27751517386
1548,132451.2948409505
1549,110858.62926533133
1550,142804.13814777732
1551,109325.11041184979
1552,147052.62410552838
1553,153238.8056952382
1554,102636.14928167607
1555,164550.0921415453
1556,78122.91271978187
1557,115730.02289412903
1558,91162.98143980485
1559,89669.66584197352
1560,153473.45931206894
1561,154132.46908395403
1562,128240.55993036609
1563,125990.07157116098
1564,158299.31838807493
1565,141548.9499002549
1566,225081.43880960438
1567,74493.14240230228
1568,214682.99725273723
1569,135605.89413005835
1570,128115.65029575002
1571,136702.53636450958
1572,147873.30375910518
1573,247547.33148364053
1574,112262.79999048018
1575,219565.8962085999
1576,227405.30956749467
1577,205565.48676866523
1578,143043.90089262152
1579,144715.9484007892
1580,185052.8882418203
1581,154613.46856211423
1582,126068.96533142668
1583,332996.4281562911
1584,226054.32242513014
1585,142323.94574000983
1586,77076.02767502324
1587,102838.01568558849
1588,149451.5883852546
1589,94906.02021193833
1590,131065.59537868702
1591,92741.48721807456
1592,119496.83895129124
1593,125953.06445356522
1594,164869.09985607828
1595,123786.23656752378
1596,233485.83960028543
1597,204415.3526665577
1598,205782.24806874213
1599,193386.20767230133
1600,181402.25034950406
1601,78187.47052622895
1602,113429.2572320575
1603,64171.00251292422
1604,273790.4347831956
1605,238022.65643816593
1606,163646.0662196997
1607,204417.44922461387
1608,204615.75420258348
1609,192998.1933959071
1610,160563.2343886535
1611,142099.02812161532
1612,180746.48732418238
1613,162816.40611090884
1614,136743.0555035618
1615,96599.07150453825
1616,69965.12252151358
1617,94518.07202171352
1618,125714.27694668004
1619,140005.28721450965
1620,195809.2704175568
1621,136699.47890140198
1622,129743.70808300955
1623,288776.2236588785
1624,215397.15546807885
1625,122065.29749690926
1626,170208.61878209023
1627,182823.24579195192
1628,289513.6438355558
1629,181750.6866235285
1630,338553.89185800747
1631,206503.6483430702
1632,239271.4956982372
1633,173667.11804228646
1634,184127.17953916802
1635,182615.9327265005
1636,157912.69366997754
1637,194248.95942093807
1638,201735.76805256266
1639,177926.39008593676
1640,253395.44006025384
1641,184826.05424452497
1642,220608.13867377923
1643,214390.3466186327
1644,222494.60021046337
1645,187013.67091440852
1646,153097.74114951395
1647,159913.49897497045
1648,133132.67431538622
1649,136355.95801439523
1650,119404.5976469325
1651,125759.95490663168
1652,98584.21379196508
1653,100707.7348794299
1654,155892.5247587843
1655,145378.25841939708
1656,149292.34350910003
1657,156789.16512155556
1658,149636.8404560555
1659,143025.48582587382
1660,141543.64747915004
1661,420313.4691175503
1662,417528.8318976652
1663,384472.10801032
1664,420842.0765943946
1665,309445.6169497507
1666,316375.41714026756
1667,374873.14003149525
1668,348254.9825153545
1669,283672.8646867004
1670,328490.78594247345
1671,253449.66976257187
1672,368020.0452111242
1673,282136.322473688
1674,244036.4332608716
1675,179254.49048223038
1676,177881.5396207277
1677,207504.01703102022
1678,398725.2738000204
1679,360115.4925863424
1680,343015.9550592787
1681,249916.56657835303
1682,308108.2603739283
1683,176984.1715631857
1684,155137.12799119073
1685,171860.9322310993
1686,169747.03795423664
1687,163014.90822317687
1688,181590.94063624597
1689,182016.28437393103
1690,182673.64316724482
1691,175334.32644666324
1692,274239.2080456343
1693,168060.85618676207
1694,183939.3135176775
1695,160913.01369797523
1696,272136.1311897041
1697,169190.55897662815
1698,358666.7546233605
1699,308603.96108075365
1700,244231.3130297585
1701,264873.37673748174
1702,256283.96266871857
1703,254817.64430706573
1704,277343.1775350228
1705,222575.84324599284
1706,371418.31821601634
1707,211505.94394469238
1708,203933.1785431608
1709,259045.88520873804
1710,216344.03593748919
1711,268446.69400887156
1712,247025.28557054303
1713,254888.9044324209
1714,211619.4506768765
1715,209124.6610866592
1716,189130.48317027208
1717,175150.76382656288
1718,137947.20756459137
1719,202288.7791237779
1720,232484.29709481995
1721,170532.5260941356
1722,134051.67763044452
1723,161221.30072763783
1724,210952.85024838024
1725,221025.02748456196
1726,198623.92044891661
1727,161671.44081797334
1728,180554.44554873096
1729,175495.23773302586
1730,185656.97750401977
1731,121978.24145901327
1732,135706.8290116293
1733,120675.78975991657
1734,125274.40152265073
1735,134281.6089152161
1736,119780.9535004625
1737,304000.7786937228
1738,215780.7797339343
1739,293011.9826216508
1740,222029.77250960862
1741,183840.9117314403
1742,173425.67124909573
1743,169651.20603707948
1744,306959.6124566217
1745,218447.5884579488
1746,218941.32969351523
1747,221069.38232751234
1748,231566.92115968844
1749,152699.98150343375
1750,132051.24927741426
1751,230608.50796161153
1752,121692.2389693659
1753,155149.86896809092
1754,198294.37270650323
1755,166053.5901829277
1756,130995.56986704445
1757,122216.6323940222
1758,144989.26284401686
1759,172036.896574321
1760,152988.19973964832
1761,140290.71155757745
1762,177664.63628308507
1763,169531.06202297323
1764,115678.24797849159
1765,170948.59385836587
1766,171972.15967805588
1767,222563.04023350266
1768,146696.63034032576
1769,171097.82585047424
1770,139566.1488577011
1771,134562.40698192437
1772,144849.3856391233
1773,136693.1964507522
1774,155054.09271916153
1775,135990.50956729378
1776,124235.65869130864
1777,119422.67262924393
1778,136311.26909617736
1779,117330.45281534948
1780,166289.12916273647
1781,135318.24065219346
1782,99041.51030926648
1783,129381.71314558816
1784,105084.5514175517
1785,122471.04882642347
1786,157441.63305174027
1787,174981.54341490695
1788,61851.86948530301
1789,99134.30776542428
1790,84646.60404014064
1791,191735.495343851
1792,167005.81682394838
1793,120760.69328517928
1794,146314.50330863288
1795,131470.16943566996
1796,126028.4483397714
1797,109987.68139527115
1798,124471.44237985137
1799,117626.51929595291
1800,130634.72409922982
1801,123833.85692424061
1802,146656.23496324674
1803,155044.68588576425
1804,146429.44278716654
1805,135401.60756436834
1806,105254.72418801888
1807,157666.14137430533
1808,120284.72697894274
1809,113366.47156623125
1810,152315.9263040766
1811,103129.04138307311
1812,96760.37167520361
1813,119745.26088842352
1814,99857.16179439853
1815,56203.40839921945
1816,97084.2702590536
1817,125492.27087873686
1818,142930.05147610986
1819,108621.88524360702
1820,45313.59593308126
1821,113352.08904253332
1822,157110.36690039185
1823,36275.59047824101
1824,140403.79885031722
1825,140550.89731853743
1826,104695.09036945653
1827,99536.58112591764
1828,139169.24658671598
1829,118677.07195250384
1830,151385.5245762267
1831,178601.6287857288
1832,95964.70821386046
1833,131993.6691884593
1834,117467.12661846516
1835,138771.04029347893
1836,130614.04529171344
1837,85198.499940262
1838,128339.91152813533
